Pozo,YACIMIENTO,ZONA,STATUS2024,Petroleo(bopd),Oil Cum (MSTB),Cum Parinas(MSTB),Cum Verdun (MSTB),Cum Mogollon (MSTB),Cum Talara(MSTB)
1289,LAGUNITOS,S,ATA,1.74,162.575,0,162.6,0,0
129,NEGRITOS,O,APA,0.1,8.355,0,0,8.4,0
1290,LAGUNITOS,S,DPA,,0,0,0,0,0
1291,LOMITOS,E,APA,0.1,6.925,0,0,6.9,0
1292,LOMITOS,E,ATA,0.68,36.906,0,0,36.9,0
1293,LOMITOS,E,ATA,1.94,29.529,0,0,29.5,0
1294,LOMITOS,E,APA,0.03,19.566,0,0,19.6,0
1295,LAGUNITOS,S,APA,0.31,9.737,0,9.7,0,0
1296,LOMITOS,E,DPA,,0,0,0,0,0
1297,LOMITOS,E,APA,0.67,21.137,0,0,21.1,0
1298,LOMITOS,E,ATA,0.26,47.072,0,0,47.1,0
1299,LAGUNITOS,S,ATA,1.74,96.639,0,96.6,0,0
13,NEGRITOS,O,DPA,,0,0,0,0,0
130,NEGRITOS,O,APA,0.9,37.287,0,0,37.3,0
1300,ANCHA,E,PROD,1.82,127.013,0,0,127,0
1301,LAGUNITOS,S,DPA,,0,0,0,0,0
1302,LOMITOS,E,ATA,1.55,53.665,0,0,53.7,0
1303,LOMITOS,E,ATA,0.77,52.434,0,0,52.4,0
1304,LOMITOS,E,APA,0.33,26.178,0,0,26.2,0
1305,LOMITOS,E,ATA,0.48,19.349,0,0,19.3,0
1306,LOMITOS,E,DPA,,0,0,0,0,0
1307,LOMITOS,E,PROD,0.34,184.32,0,0,184.3,0
1308,LOMITOS,E,ATA,1.77,64.964,0,0,65,0
1309,LAGUNITOS,S,DPA,,0,0,0,0,0
131,NEGRITOS,O,APA,332.55,10.309,0,0,10.3,0
1310,LOMITOS,E,PROD,1.22,69.533,0,0,69.5,0
1311,LAGUNITOS,S,DPA,,0,0,0,0,0
1312,LOMITOS,E,APA,19.53,4.997,0,0,5,0
1313,LOMITOS,E,ATA,0.37,59.075,0,0,59.1,0
1314,LAGUNITOS,S,DPA,,0,0,0,0,0
1315,LAGUNITOS,S,DPA,,0,0,0,0,0
1316,PUEBLO,S,APA,0.33,69.011,69,0,0,0
1317,PUEBLO,S,ATA,0.93,411.843,411.8,0,0,0
1318,PUEBLO,S,ATA,0.81,37.2,37.2,0,0,0
1319,LOMITOS,E,ATA,0.6,79.32,79.3,0,0,0
132,NEGRITOS,O,APA,325.94,10.104,0,0,10.1,0
1320,LOMITOS,E,PROD,1.49,132.258,0,0,132.3,0
1321,LOMITOS,E,ATA,1.94,135.536,0,0,135.5,0
1322,LOMITOS,E,ATA,0.07,47.84,0,0,47.8,0
1323,LOMITOS,E,PROD,1.06,56.246,0,0,56.2,0
1324,LOMITOS,E,APA,0.32,33.654,0,0,33.7,0
1325,LOMITOS,E,APA,0.03,17.445,0,0,17.4,0
1326,LAGUNITOS,S,DPA,,0,0,0,0,0
1327,LOMITOS,E,ATA,5.6,275.372,0,0,275.4,0
1328,LAGUNITOS,S,DPA,,0,0,0,0,0
1329,LOMITOS,E,ATA,0.19,55.755,0,0,55.8,0
133,NEGRITOS,O,APA,0.33,1.468,0,0,1.5,0
1330,LOMITOS,E,ATA,0.13,89.129,0,0,89.1,0
1331,PUEBLO,S,APA,0.5,326.964,327,0,0,0
1332,NEGRITOS,O,APA,0.1,4.277,0,0,4.3,0
1333,LOMITOS,E,DPA,,0,0,0,0,0
1334,LOMITOS,E,APA,0.68,48.453,0,0,48.5,0
1335,LOMITOS,E,APA,0.35,27.582,0,0,27.6,0
1336,NEGRITOS,O,DPA,,0,0,0,0,0
1337,LOMITOS,E,ATA,0.16,50.483,0,0,50.5,0
1338,NEGRITOS,O,APA,0.16,10.694,0,0,10.7,0
1339,SIETEVIENTOS,O,DPA,,0,0,0,0,0
134,NEGRITOS,O,APA,1286.65,39.886,0,0,39.9,0
1340,LAGUNITOS,S,ATA,0.2,28.049,0,28,0,0
1341,LAGUNITOS,S,DPA,,0,0,0,0,0
1342,LOMITOS,E,APA,0.65,17.51,0,0,17.5,0
1343,LOMITOS,E,ATA,0.32,132.611,0,0,132.6,0
1344,SIETEVIENTOS,O,ATA,0.53,123.959,124,0,0,0
1345,SIETEVIENTOS,O,APA,0.45,45.254,45.3,0,0,0
1346,LOMITOS,E,APA,0.32,25.63,0,0,25.6,0
1347,NEGRITOS,O,DPA,,0,0,0,0,0
1348,LOMITOS,E,ATA,0.17,75.172,0,0,75.2,0
1349,LAGUNITOS,S,ATA,0.32,51.46,0,51.5,0,0
135,NEGRITOS,O,APA,534.45,16.568,0,0,16.6,0
1350,LOMITOS,E,APA,0.5,80.474,0,0,80.5,0
1351,LOMITOS,E,ATA,2,74.337,0,0,74.3,0
1352,LOMITOS,E,APA,0.03,23.196,0,0,23.2,0
1353,LOMITOS,E,APA,0.06,81.422,0,0,81.4,0
1354,PUEBLO,S,DPA,,0,0,0,0,0
1354A,PUEBLO,S,ATA,0.26,148.106,148.1,0,0,0
1355,NEGRITOS,O,APA,0.52,8.218,0,0,8.2,0
1356,NEGRITOS,O,ATA,0.03,8.01,0,0,8,0
1357,NEGRITOS,O,ATA,0.47,19.112,0,0,19.1,0
1358,LOMITOS,E,ATA,0.17,34.917,0,0,34.9,0
1359,LAGUNITOS,S,ATA,0.32,30.098,0,30.1,0,0
136,NEGRITOS,O,APA,0.42,12.693,0,0,12.7,0
1360,LOMITOS,E,PROD,1.71,276.977,0,0,277,0
1361,LOMITOS,E,ATA,1.42,256.349,0,0,256.3,0
1362,LAGUNITOS,S,DPA,,0,0,0,0,0
1363,LOMITOS,E,APA,0.19,54.43,0,0,54.4,0
1364,LOMITOS,E,APA,2.42,0.075,0,0,0.1,0
1364A,LOMITOS,E,ATA,0.97,69.853,0,0,69.9,0
1365,LOMITOS,E,ATA,0.65,37.989,0,0,38,0
1366,LOMITOS,E,ATA,0.84,105.686,0,0,105.7,0
1367,LOMITOS,E,ATA,1.03,63.111,0,0,63.1,0
1368,PUEBLO,S,ATA,0.39,496.582,496.6,0,0,0
1369,LOMITOS,E,PROD,0.61,219.515,0,0,219.5,0
137,NEGRITOS,O,DPA,,0,0,0,0,0
1370,LOMITOS,E,APA,0.33,53.306,0,0,53.3,0
1371,LOMITOS,E,ATA,0.23,116.375,0,0,116.4,0
1372,LOMITOS,E,PROD,1.49,90.335,0,0,90.3,0
1373,NEGRITOS,O,APA,0.13,3.042,0,0,3,0
1374,LOMITOS,E,ATA,0.23,57.769,0,0,57.8,0
1375,NEGRITOS,O,ATA,0.3,19.329,0,0,19.3,0
1376,LAGUNITOS,S,PROD,0.85,64.712,0,64.7,0,0
1377,LOMITOS,E,ATA,0.1,76.564,0,0,76.6,0
1378,NEGRITOS,O,ATA,0.13,19.698,0,0,19.7,0
1379,NEGRITOS,O,APA,0.06,5.214,0,0,5.2,0
138,NEGRITOS,O,ATA,0.52,34.363,0,0,34.4,0
1380,NEGRITOS,O,ATA,0.87,12.848,0,0,12.8,0
1381,LOMITOS,E,ATA,0.37,30.712,0,0,30.7,0
1383,LAGUNITOS,S,APA,0.58,1.788,0,1.8,0,0
1384,LOMITOS,E,ATA,0.03,41.417,0,0,41.4,0
1385,LOMITOS,E,ATA,0.7,44.837,0,0,44.8,0
1386,LOMITOS,E,ATA,0.32,48.428,0,0,48.4,0
1387,NEGRITOS,O,DPA,,0,0,0,0,0
1388,SIETEVIENTOS,O,APA,1.32,147.958,148,0,0,0
1389,NEGRITOS,O,APA,0.13,9.128,0,0,9.1,0
139,NEGRITOS,O,APA,1286.65,39.886,0,0,0,0
1390,NEGRITOS,O,DPA,,0,0,0,0,0
1391,LOMITOS,E,ATA,0.1,70.06,0,0,70.1,0
1392,LOMITOS,E,ATA,1.33,45.941,0,0,45.9,0
1393,LOMITOS,E,APA,0.46,23.905,0,0,23.9,0
1394,LOMITOS,E,PROD,1.46,121.851,0,0,121.9,0
1395,LOMITOS,E,ATA,1.77,110.48,0,0,110.5,0
1396,LOMITOS,E,APA,0.16,404.725,0,0,404.7,0
1397,LOMITOS,E,APA,0.07,44.944,0,0,44.9,0
1398,NEGRITOS,O,APA,1.1,4.914,0,0,4.9,0
1399,LOMITOS,E,ATA,0.37,92.62,0,0,92.6,0
14,NEGRITOS,O,DPA,,0,0,0,0,0
140,NEGRITOS,O,ATA,1.74,52.097,0,0,0,0
1400,LOMITOS,E,APA,0.39,0.012,0,0,0,0
1401,LOMITOS,E,ATA,0.97,46.306,0,0,46.3,0
1402,LOMITOS,E,ATA,0.97,21.089,0,0,21.1,0
1403,LAGUNITOS,S,DPA,,0,0,0,0,0
1404,LOMITOS,E,PROD,1.46,123.387,0,0,123.4,0
1405,LOMITOS,E,APA,0.48,65.27,0,0,65.3,0
1406,LOMITOS,E,APA,0.07,18.888,0,0,18.9,0
1407,LAGUNITOS,S,APA,1.47,0.044,0,0,0,0
1408,PUEBLO,S,APA,0.23,521.3,521.3,0,0,0
1409,LOMITOS,E,ATA,0.16,196.644,0,0,196.6,0
141,NEGRITOS,O,DPA,,0,0,0,0,0
1410,LOMITOS,E,DPA,,0,0,0,0,0
1410A,LOMITOS,E,ATA,0.14,90.309,0,0,90.3,0
1411,NEGRITOS,O,ATA,0.68,18.722,0,0,18.7,0
1412,NEGRITOS,O,ATA,0.23,10.053,0,0,10.1,0
1413,NEGRITOS,O,APA,0.1,6.913,0,0,6.9,0
1414,LOMITOS,E,PROD,0.97,404.607,0,0,404.6,0
1415,LOMITOS,E,APA,0.9,64.65,0,0,64.7,0
1416,NEGRITOS,O,APA,0.06,3.144,0,0,3.1,0
1417,LOMITOS,E,APA,0.83,94.393,0,0,94.4,0
1418,PUEBLO,S,ATA,0.07,164.477,164.5,0,0,0
1419,PUEBLO,S,ATA,0.97,473.994,474,0,0,0
142,NEGRITOS,O,APA,632.97,19.622,0,0,0,0
1420,LOMITOS,E,PROD,0.92,70.285,0,0,70.3,0
1422,NEGRITOS,O,APA,0.87,0.026,0,0,0,0
1423,LOMITOS,E,ATA,0.23,43.628,0,0,43.6,0
1424,LOMITOS,E,ATA,0.29,93.644,0,0,93.6,0
1425,LOMITOS,E,PROD,1.49,85.978,0,0,86,0
1426,NEGRITOS,O,APA,0.32,26.68,0,0,26.7,0
1427,LOMITOS,E,ATA,1.35,53.312,0,0,53.3,0
1428,LOMITOS,E,ATA,0.43,28.251,0,0,28.3,0
1429,LAGUNITOS,S,ATA,0.14,112.729,0,112.7,0,0
143,NEGRITOS,O,APA,652.87,20.239,0,0,20.2,0
1430,LOMITOS,E,ATA,0.23,18.771,0,0,18.8,0
1431,NEGRITOS,O,APA,1.47,0.044,0,0,0,0
1432,SIETEVIENTOS,O,ATA,,0,0,0,0,0
1433,LOMITOS,E,PROD,2.39,462.738,0,0,462.7,0
1434,LOMITOS,E,ATA,0.19,223.662,0,0,223.7,0
1435,NEGRITOS,O,APA,1.52,0.047,0,0,0,0
1436,LOMITOS,E,PROD,0.97,275.375,0,0,275.4,0
1437,LOMITOS,E,APA,5.42,272.801,0,0,272.8,0
1438,LOMITOS,E,DPA,,0,0,0,0,0
1438A,LOMITOS,E,APA,7.06,0.219,0,0,0.2,0
1439,PUEBLO,S,ATA,0,444.741,444.7,0,0,0
144,NEGRITOS,O,ATA,0.03,13.63,0,0,0,0
1440,LOMITOS,E,APA,0.26,119.29,0,0,119.3,0
1441,LOMITOS,E,APA,1.61,20.76,0,0,20.8,0
1442,PUEBLO,S,ATA,1.1,443.69,443.7,0,0,0
1443,PUEBLO,S,APA,1.2,0.059,0,0.1,0,0
1443A,LAGUNITOS,S,ATA,0.19,585.379,0,585.4,0,0
1444,LOMITOS,E,APA,0.84,0.026,0,0,0,0
1445,LOMITOS,E,PROD,0.26,297.658,0,0,297.7,0
1446,LOMITOS,E,ATA,0.1,50.346,0,0,50.3,0
1447,NEGRITOS,O,APA,0.39,17.153,0,0,17.2,0
1448,LOMITOS,E,ATA,1,90.176,0,0,90.2,0
145,NEGRITOS,O,APA,529.29,16.408,0,0,0,0
1450,NEGRITOS,O,APA,0.06,12.776,0,0,12.8,0
1451,LOMITOS,E,APA,0.03,63.73,0,0,63.7,0
1452,LOMITOS,E,PROD,1.28,354.719,0,0,354.7,0
1453,LOMITOS,E,PROD,2.48,243,243,0,0,0
1455,LOMITOS,E,ATA,0.83,43.692,0,0,43.7,0
1456,LOMITOS,E,ATA,0.77,111.235,0,0,111.2,0
1457,LOMITOS,E,APA,0.43,26.756,0,0,26.8,0
1458,LOMITOS,E,ATA,0,694.934,0,0,694.9,0
1459,NEGRITOS,O,APA,1.21,0.168,0,0,0.2,0
146,NEGRITOS,O,DPA,,0,0,0,0,0
1460,PUEBLO,S,ATA,0.07,208.922,208.9,0,0,0
1461,LOMITOS,E,APA,0.45,52.981,0,0,53,0
1462,LOMITOS,E,DPA,,0,0,0,0,0
1463,LOMITOS,E,APA,1.06,0.464,0,0,0.5,0
1464,PUEBLO,S,PROD,1.22,103.99,104,0,0,0
1465,LOMITOS,E,ATA,6.68,57.073,0,0,57.1,0
1466,LOMITOS,E,PROD,0.85,195.526,0,0,195.5,0
1467,LOMITOS,E,ATA,1.26,107.426,0,0,107.4,0
1468,LOMITOS,E,PROD,1.49,164.319,0,0,164.3,0
1469,LAGUNITOS,S,DPA,,0,0,0,0,0
1469A,LAGUNITOS,S,DPA,,0,0,0,0,0
147,NEGRITOS,O,APA,594.23,18.421,0,0,0,0
1470,LOMITOS,E,ATA,0.97,106.853,106.9,0,0,0
1471,LOMITOS,E,DPA,,0,0,0,0,0
1471A,LOMITOS,E,ATA,1.26,103.661,0,0,103.7,0
1472,PUEBLO,S,ATA,0.27,616.74,616.7,0,0,0
1473,LOMITOS,E,ATA,0.19,78.394,0,0,78.4,0
1474,LOMITOS,E,APA,0.47,122.191,0,0,122.2,0
1475,LOMITOS,E,PROD,2.31,369.026,0,0,369,0
1476,PUEBLO,S,ATA,0.58,310.466,310.5,0,0,0
1477,NEGRITOS,O,DPA,,0,0,0,0,0
1479,NEGRITOS,O,ATA,0.32,11.648,0,0,11.6,0
148,NEGRITOS,O,DPA,,0,0,0,0,0
1480,LOMITOS,E,APA,0.26,37.71,0,0,37.7,0
1482,LOMITOS,E,APA,1.71,75.928,0,0,75.9,0
1483,LOMITOS,E,APA,1.4,61.766,0,0,61.8,0
1484,PUEBLO,S,ATA,0.07,143.067,143.1,0,0,0
1485,LOMITOS,E,PROD,1.22,66.104,0,0,66.1,0
1486,LOMITOS,E,ATA,0.17,63.764,0,0,63.8,0
1487,LOMITOS,E,ATA,0.87,83.154,83.2,0,0,0
1488,LOMITOS,E,ATA,1,121.971,0,0,122,0
1489,LOMITOS,E,ATA,0.71,113.26,0,0,113.3,0
148A,NEGRITOS,O,ATA,0.03,11.389,0,0,11.4,0
149,NEGRITOS,O,APA,695.65,21.565,0,0,21.6,0
1491,LOMITOS,E,ATA,1.1,166.519,0,0,166.5,0
1492,LAGUNITOS,S,DPA,,0,0,0,0,0
1493,NEGRITOS,O,APA,0.1,8.995,0,0,9,0
1494,LOMITOS,E,APA,3.19,77.875,0,0,77.9,0
1496,LAGUNITOS,S,APA,6.47,0.396,0,0.4,0,0
1499,NEGRITOS,O,APA,0.23,6.663,0,0,6.7,0
15,NEGRITOS,O,ATA,0.06,13.011,0,0,13,0
150,NEGRITOS,O,APA,0.26,6.617,0,0,6.6,0
1500,NEGRITOS,O,DPA,,0,0,0,0,0
1501,NEGRITOS,O,APA,0.13,7.332,0,0,7.3,0
1502,LOMITOS,E,APA,6.42,0.218,0,0,0.2,0
1503,LOMITOS,E,ATA,1.45,81.881,0,0,81.9,0
1504,LOMITOS,E,DPA,,0,0,0,0,0
1505,SIETEVIENTOS,O,DPA,,0,0,0,0,0
1506,LOMITOS,E,APA,1.57,0.085,0,0,0.1,0
1507,LOMITOS,E,ATA,1.41,77.575,0,0,77.6,0
1508,LOMITOS,E,ATA,1.74,69.405,0,0,69.4,0
151,NEGRITOS,O,ATA,2.57,49.753,0,0,49.8,0
1510,LOMITOS,E,DPA,,0,0,0,0,0
1511,PUEBLO,S,ATA,0.07,85.304,85.3,0,0,0
1512,LOMITOS,E,ATA,1.81,201.386,0,0,201.4,0
1513,LOMITOS,E,DPA,,0,0,0,0,0
1513A,LOMITOS,E,ATA,0.1,26.84,0,0,26.8,0
1514,LOMITOS,E,DPA,,0,0,0,0,0
1515,LOMITOS,E,ATA,2.32,26.881,0,0,26.9,0
1516,LOMITOS,E,ATA,1.27,75.485,0,0,75.5,0
1517,LOMITOS,E,ATA,0,1308.416,1308.4,0,0,0
1518,LAGUNITOS,S,DPA,,0,0,0,0,0
1519,LOMITOS,E,ATA,0.23,117.582,117.6,0,0,0
152,NEGRITOS,O,ATA,0.66,34.393,0,0,34.4,0
1520,PUEBLO,S,ATA,0.07,175.636,175.6,0,0,0
1522,LOMITOS,E,ATA,0.16,55.526,55.5,0,0,0
1523,LOMITOS,E,ATA,1.1,87.314,0,0,87.3,0
1524,LOMITOS,E,ATA,0.9,42.505,0,0,42.5,0
1525,NEGRITOS,O,ATA,0.06,50.071,0,0,50.1,0
1526,LAGUNITOS,S,ATA,1.39,127.222,0,127.2,0,0
1527,LAGUNITOS,S,APA,0.03,15.647,0,15.6,0,0
1528,LOMITOS,E,ATA,2.77,358.026,358,0,0,0
1529,LOMITOS,E,ATA,0.43,91.258,91.3,0,0,0
153,NEGRITOS,O,APA,0.13,20.03,0,0,20,0
1530,LAGUNITOS,S,DPA,,0,0,0,0,0
1531,LOMITOS,E,ATA,0.06,48.303,0,0,48.3,0
1532,PUEBLO,S,ATA,0.03,655.397,655.4,0,0,0
1533,NEGRITOS,O,APA,0.16,8.476,0,0,8.5,0
1534,NEGRITOS,O,APA,0.06,7.734,0,0,7.7,0
1535,LOMITOS,E,DPA,,0,0,0,0,0
1536,LOMITOS,E,PROD,0.58,344.103,84.5,238,21.6,0
1537,LOMITOS,E,APA,0.29,34.653,34.7,0,0,0
1538,LOMITOS,E,ATA,1.19,136.981,0,0,137,0
1539,LOMITOS,E,ATA,0.1,65.49,65.5,0,0,0
154,NEGRITOS,O,APA,0.03,20.031,0,0,20,0
1540,LOMITOS,E,ATA,0.87,135.819,135.8,0,0,0
1541,LOMITOS,E,ATA,1.27,59.666,0,0,59.7,0
1542,LOMITOS,E,DPA,,0,0,0,0,0
1543,LOMITOS,E,APA,0.03,41.292,0,0,41.3,0
1544,LOMITOS,E,ATA,0.28,118.272,118.3,0,0,0
1547,LOMITOS,E,ATA,0.74,950.984,951,0,0,0
1548,LOMITOS,E,ATA,1,147.108,0,0,147.1,0
1549,LOMITOS,E,APA,1.4,0.199,0,0,0.2,0
155,NEGRITOS,O,DPA,,0,0,0,0,0
1550,LOMITOS,E,ATA,2.76,65.05,0,0,65,0
1552,LOMITOS,E,PROD,2.13,484.647,0,0,484.6,0
1553,LOMITOS,E,ATA,1,107.547,0,0,107.5,0
1554,NEGRITOS,O,APA,0.43,0.013,0,0,0,0
1555,NEGRITOS,O,APA,0.13,4.746,0,0,4.7,0
1556,LOMITOS,E,ATA,0.13,194.601,0,0,194.6,0
1558,PUEBLO,S,DPA,,0,0,0,0,0
1559,LAGUNITOS,S,DPA,,0,0,0,0,0
156,NEGRITOS,O,DPA,,0,0,0,0,0
1561,LOMITOS,E,ATA,0.1,290.589,0,0,290.6,0
15617,SILLA,E,PROD,1.65,9.574,0,9.6,0,0
15619,SILLA,E,PROD,1.65,9.908,0,9.9,0,0
1562,LOMITOS,E,PROD,1.22,245.482,0,226.1,19.4,0
15620D,VICHAYO,E,PROD,11.54,29.509,0,29.5,0,0
15623,SILLA,E,PROD,3.44,12.862,0,12.9,0,0
1563,LOMITOS,E,PROD,2.39,434.924,0,0,434.9,0
1564,LAGUNITOS,S,DPA,,0,0,0,0,0
1565,LOMITOS,E,ATA,1.07,67.016,0,0,67,0
1566,LOMITOS,E,ATA,1.1,401.443,0,0,401.4,0
1567,LOMITOS,E,DPA,,0,0,0,0,0
1568,LOMITOS,E,DPA,,0,0,0,0,0
1568A,LOMITOS,E,ATA,5.35,312.048,0,0,312,0
1569,LOMITOS,E,ATA,0.9,107.114,0,0,107.1,0
157,NEGRITOS,O,ATA,0.19,26.565,0,0,26.6,0
1570,PUEBLO,S,ATA,0.42,410.164,410.2,0,0,0
1571,LOMITOS,E,ATA,0.29,103.088,0,0,103.1,0
1572,LAGUNITOS,S,APA,2.2,0.066,0,0.1,0,0
1573,LAGUNITOS,S,PROD,1.46,91.56,0,91.6,0,0
1574,ANCHA,E,ATA,0.39,69.977,0,70,0,0
1575,LOMITOS,E,ATA,1.17,41.292,0,0,41.3,0
1576,PUEBLO,S,ATA,0.29,266.874,266.9,0,0,0
1577,LOMITOS,E,ATA,0.77,64.529,0,0,64.5,0
1578,LOMITOS,E,ATA,0.61,72.681,0,0,72.7,0
1579,LOMITOS,E,ATA,1.33,153.624,0,0,153.6,0
158,NEGRITOS,O,APA,599.77,18.593,0,0,18.6,0
1580,LAGUNITOS,S,DPA,,0,0,0,0,0
1581,LOMITOS,E,ATA,0.87,635.667,635.7,0,0,0
15817,NEGRITOS,O,PROD,6.72,20.478,0,0,0,0
1582,LOMITOS,E,ATA,1.16,171.709,0,0,171.7,0
1583,LOMITOS,E,ATA,1.13,11.826,0,0,11.8,0
1584,LOMITOS,E,DPA,,0,0,0,0,0
1584A,LOMITOS,E,ATA,0.84,141.987,0,0,142,0
1585,LOMITOS,E,ATA,1.94,131.697,0,0,131.7,0
1586,LOMITOS,E,APA,0.07,169.471,0,0,169.5,0
1587,LOMITOS,E,ATA,1,300.49,300.5,0,0,0
1588,LOMITOS,E,ATA,0.77,76.703,0,0,76.7,0
1589,LOMITOS,E,PROD,2.39,270.017,181.6,0,88.5,0
159,NEGRITOS,O,DPA,,0,0,0,0,0
1590,LOMITOS,E,PROD,1.22,74.165,0,0,74.2,0
1591,LOMITOS,E,APA,1.35,0.056,0,0,0.1,0
1592,LOMITOS,E,PROD,0.97,215.795,0,0,215.8,0
1593,LOMITOS,E,PROD,0.26,146.966,0,0,147,0
1594,LOMITOS,E,PROD,0.09,81.447,69.2,0,12.2,0
1595,LOMITOS,E,ATA,0.32,81.076,0,0,81.1,0
1596,LOMITOS,E,ATA,0.7,66.636,0,0,66.6,0
1597,LOMITOS,E,ATA,1.13,285.093,0,0,285.1,0
1598,LOMITOS,E,PROD,1.71,145.734,11.8,133.9,0,0
1599,LOMITOS,E,ATA,0.37,518.565,518.6,0,0,0
16,NEGRITOS,O,APA,237.39,7.359,0,0,7.4,0
160,NEGRITOS,O,ATA,0.35,17.093,0,0,17.1,0
1601,LAGUNITOS,S,ATA,0.16,34.999,0,35,0,0
16010,LAGUNITOS,S,PROD,7.98,14.116,0,14.1,0,0
16014,SILLA,E,PROD,3.3,10.523,0,10.5,0,0
1602,LOMITOS,E,ATA,0.03,132.282,132.3,0,0,0
1604,PUEBLO,S,ATA,7.48,524.134,524.1,0,0,0
1605,LOMITOS,E,PROD,2.92,298.705,216.3,0,82.4,0
1606,LOMITOS,E,ATA,0.39,327.018,0,0,327,0
1607,LOMITOS,E,ATA,0.73,143.65,0,0,143.7,0
16071,LAGUNITOS,S,PROD,7.98,26.473,0,0,26.5,0
1608,LOMITOS,E,ATA,0.1,173.828,0,0,173.8,0
161,NEGRITOS,O,DPA,,0,0,0,0,0
1610,LOMITOS,E,ATA,0.37,36.501,0,0,36.5,0
1611,LOMITOS,E,DPA,,0,0,0,0,0
1611A,LOMITOS,E,ATA,2.45,129.691,0,0,129.7,0
1612,LOMITOS,E,ATA,0.23,214.341,214.3,0,0,0
1614,LOMITOS,E,ATA,1.16,83.624,0,0,83.6,0
1615,LOMITOS,E,ATA,0.43,63.291,0,0,63.3,0
1616,LOMITOS,E,ATA,0.17,85.547,0,0,85.5,0
1617,ANCHA,E,PROD,0.12,92.244,0,92.2,0,0
1618,LOMITOS,E,ATA,3.48,64.538,0,0,64.5,0
16181,YESO,S,PROD,0,21.328,0,21.3,0,0
162,NEGRITOS,O,APA,0.1,19.124,0,0,19.1,0
1620,LAGUNITOS,S,APA,5.33,0.734,0,0.7,0,0
1621,LOMITOS,E,ATA,0.1,312.021,312,0,0,0
1622,LAGUNITOS,S,ATA,2.97,50.187,0,50.2,0,0
1623,LOMITOS,E,ATA,0.13,37.131,37.1,0,0,0
1624,LOMITOS,E,ATA,1.41,140.39,0,0,140.4,0
1625,LOMITOS,E,ATA,2.1,268.125,0,0,268.1,0
1626,LOMITOS,E,ATA,5.07,61.937,0,0,61.9,0
1627,LOMITOS,E,DPA,,0,0,0,0,0
1627A,LOMITOS,E,DPA,,0,0,0,0,0
1628,LOMITOS,E,ATA,1.39,80.9,0,0,80.9,0
1629,LOMITOS,E,ATA,0.14,169.149,0,0,169.1,0
163,NEGRITOS,O,DPA,,0,0,0,0,0
1630,LOMITOS,E,ATA,0.06,18.816,18.8,0,0,0
1632,RIOVERDE,E,ATA,0.19,83.073,83.1,0,0,0
1633,LOMITOS,E,APA,0.97,77.671,0,0,77.7,0
16345,SANJUAN,E,PROD,2.58,8.783,0,0,8.8,0
1635,ANCHA,E,PROD,2.77,62.08,0,0,62.1,0
1636,LAGUNITOS,S,DPA,,0,0,0,0,0
1636A,LAGUNITOS,S,ATA,0.61,37.512,0,37.5,0,0
1637,LAGUNITOS,S,ATA,3.13,190.674,0,190.7,0,0
164,NEGRITOS,O,ATA,0.9,31.114,0,0,31.1,0
1640,LOMITOS,E,DPA,,0,0,0,0,0
1640A,LOMITOS,E,ATA,1.65,182.039,0,0,182,0
1641,LOMITOS,E,ATA,1.33,112.956,0,0,113,0
1642,VERDUNALTO,E,ATA,0,391.679,391.7,0,0,0
1643,LOMITOS,E,ATA,0.1,126.73,126.7,0,0,0
1644,LOMITOS,E,PROD,0.97,232.18,232.2,0,0,0
1645,LOMITOS,E,ATA,0,49.96,50,0,0,0
16452D,SANJUAN,E,PROD,12.04,26.943,0,0,26.9,0
1647,LOMITOS,E,DPA,,0,0,0,0,0
1649,LOMITOS,E,APA,1.94,0.06,0,0,0.1,0
165,NEGRITOS,O,APA,0.07,18.59,0,0,18.6,0
1651,LAGUNITOS,S,ATA,0.84,14.314,0,14.3,0,0
1652,LOMITOS,E,ATA,0.58,86.686,86.7,0,0,0
1653,LOMITOS,E,PROD,1.06,221.821,36.9,0,185,0
1654,VERDUNALTO,E,ATA,1.1,2328.26,2328.3,0,0,0
1655,LOMITOS,E,ATA,1.64,1553.361,1553.4,0,0,0
1656,LOMITOS,E,ATA,0.58,241.835,0,0,241.8,0
1657,LOMITOS,E,ATA,2.1,81.576,0,0,81.6,0
1658,LOMITOS,E,ATA,1.32,294.244,294.2,0,0,0
1659,LOMITOS,E,ATA,0.35,173.126,0,0,173.1,0
166,NEGRITOS,O,ATA,0.06,26.762,0,0,26.8,0
1660,LOMITOS,E,ATA,0.23,37.042,0,0,37,0
1661,LOMITOS,E,ATA,0.23,60.841,0,0,60.8,0
1662,LOMITOS,E,ATA,0.03,46,0,0,46,0
1663,LOMITOS,E,ATA,0.65,306.387,0,0,306.4,0
16633,SILLA,E,PROD,3.44,16.69,0,16.7,0,0
16638,VICHAYO,E,PROD,4.3,19.887,0,19.9,0,0
16639,VICHAYO,E,PROD,2.58,11.996,0,12,0,0
1664,LOMITOS,E,ATA,0.13,41.938,0,0,41.9,0
1665,LOMITOS,E,ATA,0.23,107.483,0,0,107.5,0
1666,LOMITOS,E,ATA,1.48,147.679,147.7,0,0,0
1667,LOMITOS,E,APA,1.1,0.034,0,0,0,0
1669,LOMITOS,E,ATA,1.61,21.321,0,0,21.3,0
167,NEGRITOS,O,DPA,,0,0,0,0,0
1670,LOMITOS,E,PROD,0.85,175.449,0,0,175.4,0
